id,desc
73847118-b494-46f0-b16c-33e3a85c5834,"Citopharma Industrial is a pharmaceutical company that manufactures several specific drugs, medicines, and injectable solutions."
738d023c-a178-4a13-8146-6a4d087de4c6,"SmartPills is a digital health company that improves contraceptive pills adherence through smart consumer devices. The SmartPills app, in combination with our exclusive device, empowers women through a comprehensive self-management features, includes the bad adherence alert if the patient is at risk of unplanned pregnancy and a subscription serviceto receive your contraceptive pill at home every month.Read More"
738dd576-48ab-465f-80f2-857c8ffc51f5,"Soom Foods is a tahini company committed to providing delicious, nutritious, and versatile premium tahini. It is a sister-owned purveyor of globally inspired pantry staples for celebrated chefs and home cooks.Soom tahini starts with a White Humera sesame seed from the northwest region of Ethiopia and is then processed at a plant in Israel, wherethe seeds are mechanically hulled and roasted before being pressed, with no added salt or oil, into a paste. The finished product gets shipped to Soom’s headquarters in North Philadelphia.Read More"
73956df8-8711-46fe-bfd4-59d933097b95,ELCIES has developed an Award-winning B2B ALGORITHM that Personalized the Fitness and lifestyle-related data sets by predicting the best “Fitness Routine” for each person in less than 2 seconds. ELCIES’s mission is to transform any digital fitness platform into highly personalized experiences by following the science!
739c4c8b-acab-4c42-81a3-bf7d71a50b0f,"ArcherDX is advancing molecular pathology with a robust technology platform for genetic mutation detection by next-generation sequencing. By combining proprietary Anchored Multiplexed PCR (AMP™) chemistry in an easy-to-use, lyophilized format and powerful bioinformatics software, the Archer® platform dramatically enhances genetic mutationidentification and discovery. ArcherDX provides oncology-focused research products and is pursuing regulatory approval for multiple companion diagnostic assays.Read More"
73a61811-c88a-4121-8761-20c796c64808,"Medically Home is a tech-enabled clinical enterprise that provides all the necessary capabilities to safely-shift medical care from hospitals to patients’ homes. Its platform offers a virtual hospital program that connects patients with caregivers and supports the monitoring of, and communication with patients with high acuity illness that helppatients and their families to access a medical command center that provides centralized, on-demand acute medical care management from the comfort of their homes.The company was founded in 2016 and is headquartered in Boston, Massachusetts.Read More"
73a9a374-fcba-4582-b082-4b135f28c97f,"Highmark Inc. is among the largest health insurers in the United States and the fourth-largest Blue Cross and Blue Shield-affiliated company. Highmark and its diversified businesses and affiliates operate health insurance plans in Pennsylvania, Delaware and West Virginia that serve 5.2 million members. Its diversified health businesses serve groupcustomer and individual health needs across the United States through dental insurance, vision care and other related health businesses. Highmark is an independent licensee of the Blue Cross and Blue Shield Association, an association of independent Blue Cross and Blue Shield companies.Read More"
73bb69fe-151f-4239-875c-35c7ca054432,Immtech Pharmaceuticals to have a significant positive impact on global health. They plan to achieve this by developing new drug candidates to treat infectious diseases and through the sales and distribution of approved drugs. They are focused on providing healthcare solutions to the global community.
73bc00b6-5a0c-426d-94a1-08f33fb96330,
73c34c29-f4fa-46fd-b50e-0e6a031fef40,"Crossing Minds is the smartest platform powering perceptive recommendations that drive online discovery and engagement. Founded and led by world-renowned AI pioneers and powered by the latest advances in deep learning, Crossing Minds instantly delivers precise, session-based recommendations that don’t infringe on or jeopardize customer privacy.We help businesses engage their customers.
We help people discover products they love.
We help turn curiosity into loyalty.Read More"
73c4dba4-c989-402d-bd95-b3c760987281,LiveSmart provides health assessments and reacted quickly to the new situation. The team sourced and supplied antibody tests via their well-established platform; supporting both small businesses and large corporate clients.
73f87a0d-f6c7-4dd9-9ad3-d8104fd0bed1,"SafetyCulture is the operational heartbeat of working teams around the world. Its mobile-first operations platform leverages the power of human observation to identify issues and opportunities for businesses to improve everyday. More than 28,000 organisations use its flagship products, iAuditor and EdApp, to perform checks, train staff, reportissues, automate tasks and communicate fluidly. SafetyCulture powers over 600 million checks per year, approximately 50,000 lessons per day and millions of corrective actions, giving leaders visibility and workers a voice, in driving safety, quality and efficiency improvements.Read More"
73fe1c8b-c7af-4e7f-aaf8-adc119229067,"ByondXR is a retail-tech company that enables developed an immersive commerce platform to help brands, retailers and wholesalers create unique virtual stores and showrooms in the metaverse, those stores forms a strong and memorable connection between brands and their customers and increase discovery, conversion and retargeting KPIs."
7430c3de-7f11-44b7-873d-96355e69da70,"Social Intelligence Corp. provides social media data, analytics, tools, and reports to commercial and Government organizations. Headquartered in Santa Barbara, Calif., the company offers SaaS based search tools, predictive scoring algorithms, and proprietary data to deliver unparalleled solutions to reduce costs and keep companies and people safe.The company has developed a unique suite of products including employment background screenings, insurance claims investigations, corporate due diligence, and Government services. Social Intelligence adheres to the guidelines of the Fair Credit Reporting Act (FCRA) and is compliant with Federal and State law.Our team comes from the software, insurance, government services, and employment industries, and the Founders have worked with each other for more than 10 years. Social Intelligence was created to provide companies and governmental organizations publicly available online information, while ensuring this data is used appropriately and legally. With a dynamic group of more than 50 employees and quickly growing, our focus is on privacy, productivity, and community involvement above everything else. And not to be forgotten, the heart of our company, our mascot Browser Bulldog and his close friend Webster!Read More"
7447daa3-8bed-4d37-95ef-8c565e406301,"Medical Harbour interconnect needs from hospitals and clinics to radiologists using effective tools with high degree of satisfaction.
Medical Harbour is a company focused on developing leading edge technologies for teleradiology and custom prosthesis."
745ff9f7-b616-4a2f-9919-db582d5e1148,"FaceUnity is a world-leading Digital Double technology and solution provider, focusing on providing the key technology of Mobile/VR/AR applications, especially the core technology of 3D face tracking and animation, and avatar creation from a single photo, which makes Hollywood effects in large-scale consumer applications possible.Thecore team has more than 20 years of R&D experience in computer 3D graphics and VR/AR technology. They provide SDK development package including 3D virtual avatar generation from a single face photo and expression-driven, 2D/3D facial dynamic stickers, intelligent filters and facial make-up, gesture recognition. Their products are widely used in short video shooting, social network service, live streaming, games, films and TV, education and other fields.Read More"
748bf2f7-983a-475d-8554-5f65142a5492,"The smartest way to engage & convert your inbound leads into qualified, sales-ready opportunities, using our unique blend of 2-way SMS, AI driven follow-up, and highly trained reps."
7492bb0c-a6b2-4c3e-8e0d-32db87d55478,"Unsupervised is an AI-based that finds hidden insights in complex data. It built the first AI-based on unsupervised learning that automatically discovers the most important patterns in data without requiring human guidance or supervision.
It was founded in 2017 and is headquartered in Boulder, Colorado."
74b1fee9-ad53-4d41-b4d1-1ca8e8749ef9,"TIS is reimagining the world of enterprise payments through a cloud-based platform uniquely designed to help global organizations optimize outbound payments. Corporations, banks, and business vendors leverage TIS to transform how they connect global accounts, collaborate on payment processes, execute outbound payments, analyze cash flow andcompliance data, and improve critical outbound payment functions. The TIS corporate payments platform helps businesses improve operational efficiency, lower risk, manage liquidity, gain a strategic advantage, and ultimately achieve enterprise payment optimization. Visit www.tis.bizRead More"
74b45252-32ea-4eb4-828a-c78de8d7bccc,"At Healthways, their business is improving well-being. Understanding needs within customer populations. Engaging individuals in sustained behavior change that helps them live longer, happier, more productive lives.
Healthways has always been at the forefront of healthcare transformation. More than 30 years ago, they started with programs to supportdiabetes care, progressed to help set the first national standards for disease management, evolved to support the continuum of health across populations, and finally expanded their scope from physical health to overall well-being improvement.Read More"
74b9a449-5131-40e3-ac34-d198bcaba054,"At Strove, we believe that any company is only as healthy as its people. Our mission? To build stronger and healthier businesses by helping them to unleash the full productivity of their people.The science is clear, organisations that put their people first and prioritize their mental and physical wellbeing cut absenteeism, increase retention andboost productivity. By utilising the Strove platform, company leaders gain invaluable real-time insights into the physical and mental health of their workforce while also being able to measure employee engagement. Employees gain use of the Strove platform to track their workout data, daily steps, meditation sessions and sleep and are rewarded for doing so. Individual and group challenges, leaderboards, and social features drive daily engagement and provide that little bit of extra motivation while the Strove learning portal provides easily digestible wellbeing content.Inspiring sustainable behavioural change is a team effort. Join us on our mission!Read More"
74c8ac16-5f46-41bc-bf9b-9b9637ae0374,"In five years, Cera has expanded to 10,000+ staff across the UK and Germany, delivering 40,000+ healthcare visits a day, and has grown from zero to nearly $300M revenues. Every day, Cera delivers healthcare services equivalent to several dozen hospitals or 1,000 care homes, and has grown 100-fold over the past two years making it one of the fastestgrowing businesses in Europe.Cera currently holds more than 300+ partnerships with the NHS and local authorities, and the company’s technology is used by 2,000+ businesses nationwide. It’s technology predicts health deteriorations in patients 30-fold faster than traditional care companies, with its Professional Carers and Nurses responding to over 5,000 ‘high risk’ alerts each day.Since the outset of the COVID-19 pandemic, Cera has delivered 10 million healthcare visits in people’s homes, created 10,000 jobs, and licensed it’s recruitment technology to the UK Government Department of Health to recruit 50,000+ people into healthcare careers. Cera was co-founded by entrepreneur, physician and policy expert Dr Ben Maruthappu, and its advisory board is chaired by Sir David Behan, the former CEO of the Care Quality Commission. Cera’s technology and care network have been recognised by over 30 industry awards including Deloitte Fast 50 (#8 in 2021, down from #26 in 2020), Sunday Times Fast Track and Most Outstanding Home Care Provider.Read More"
74dcfb68-29f5-473e-b2e3-09b479e69d03,"Kive is a company that enables creatives to collect visual assets in a library that self-organizes through machine learning. The company was founded in 2018 and is headquartered in 	Stockholm, Sweden."
75222347-1ee6-4036-818d-e02bc024bc8e,The anonymization switch for the modern data stack.
757f98d6-ecac-46d3-a9e7-8385f10caad3,"Lenus enables new care models that combine patient-generated and clinical health data, empowering citizens to effectively manage their own care, for respiratory and cardiovascular conditions. Lenus harnesses increasingly sophisticated devices, sensors and wearables to enable new proactive, participatory and preventative models of care. Connecteddata can be used to help develop and train new algorithms. Those algorithms can interpret the data, prioritise risk and offer decision support to care teams. This results in increased patient engagement and reduced costs to healthcare organisations.Read More"
75805a29-5ef1-4f9c-b769-c8391ae95226,"Naluri is a human-driven, AI-augmented digital health solution that delivers improvements in mental and physical health."
75841f8c-bed9-4dfa-a1e7-a541bb29ea65,"Yellowfin Yachts is a company that makes boats. They also provide boat servicing centers with factory-trained specialists that are capable of working on the boat. This is where you would take their boat if it needed any modifications or factory extras, and any warranty work. Users may also purchase a boat from a local service facility."
75b71771-7253-40a1-9e29-edb0c279706c,"Entropik Technologies is an emotion AI company with patented technologies that help brands measure the cognitive and emotional response of consumers towards product experiences, media campaigns, and brand content."
75bb86f1-a7d9-4560-b100-6e40e58f945d,VoyagerX develops artificial intelligence software.
75de2e89-1a33-4b4a-9a9e-9c64da13ba84,"Concirrus is a leading Insurtech specialising in transforming the future of risk selection, pricing and claims using the latest developments in data analytics, AI, machine learning, and digitalisation. Concirrus' intelligence platform Quest, helps organisations improve loss ratios, reduce operational expense and access increased deal sizes,and new trading relationships. By capturing and understanding customer behaviour, delivering data-rich insights at scale, underwriting teams are empowered to make rapid data-driven decisions. Over 20 market-leading companies including Marsh, Beazley, Hiscox, Chaucer and Willis Re trust Concirrus’ technology to power their risk making decisions. Headquartered in London with international presence, Concirrus has a 100-strong team of experts that specialise in data analytics, AI and machine learning, as well as having a rich understanding of the global insurance market.Read More"
75de9058-abd4-4cf7-9614-dcb8c2d7f132,"Founded  in 2014 in Northern California, Retail Management Hero is a privately-owned software development company focused on continually innovating retail in ways that empower retailers with intuitive point-of-sale (POS) solutions that simplify and streamline store management. The company’s flagship product, Retail Management Hero (RMH)point-of-sale, was launched early 2016 to give small-to-medium retailers a seamless next-generation replacement solution for the end-of-life Microsoft Dynamics Retail Management System (RMS).The Retail Management Hero development team members on average each have 15+ years of experience in software development, implementation, support, quality assurance, and/or partner management. A majority of them have a strong Microsoft background and were instrumental in the evolution of Dynamics RMS in terms of selling, supporting and/or developing complete integrations for more than a decade.Retail Management Hero publishes its APIs and consumes them in its own development. These APIs are provided to their partners and customers to facilitate custom development on the RMH platform. All integrations and add-ons are available in the RMH Marketplace, enabling retailers worldwide to enhance and expand RMH in accounting, business intelligence, eCommerce, loyalty, omnichannel, payment processing, and mobile environments.Read More"
7609e96c-303d-4dd9-a892-cfb790f28a73,"HOVER is developing the most accurate and usable data set of physical property available to deliver a simpler and more transparent home improvement experience. HOVER drives efficiency and transparency with a mobile app that allows home improvement and insurance professionals to measure, design, and estimate projects in one place; smartphonephotos transform into photo-realistic, accurately measured, and fully-interactive 3D models of any home. Whether insuring, repairing, or improving a home, HOVER provides homeowners and professionals the detailed information needed to produce accurate estimates or appraisals, and a 3D model that professionals can use to explore project details and design options with homeowners.The company was founded in 2011 and based in San Francisco, California.Read More"
760ba8b4-f040-4a9b-a38d-d6164bf4332b,"Empower successful events and build lasting customer relationships with Attendify, a worldwide trailblazer in SaaS-based event technology. The first to market an event app with private social networking features, the company is dedicated to innovating solutions that bridge the gap between event marketing and digital marketing. Its continuallygrowing product suite includes intuitive event and registration apps, as well as best-in-class backend analytics capabilities. And with clients like Google, PayPal and TedX—as well as a ratings average of 4.6 stars across G2 Crowd, Capterra, the App Store and Google Play—you know your event is in good hands. Enhance your entire attendee experience today by starting your free trial or scheduling a demo. www.attendify.comRead More"
7629ba6c-e821-4985-b0bb-e5967d602b58,"Drone Delivery Canada, is a pioneering technology firm based out of Toronto, Ontario Canada with a focus on designing, developing and implementing a commercially viable drone delivery system within the Canadian geography. They are focused on bringing Innovation to the Canada - utilizing drone technology to redefine the just in time deliverystandard for retailers. Their group consists of highly seasoned technology professionals who have successfully built, owned and operated technology ventures in the Canadian marketplace.Read More"
763ce314-2560-43c2-b0a1-a0c4a3791e73,
7646d471-865f-4564-b61c-a0a431333865,Checkstep develops an AI-driven platform designed to automate the process of moderating user-generated content. It is a fully hosted platform that reviews every piece of user-generated content and enforces the terms of service. It also empowers large teams of moderators to ensure compliance with recent changes in online safety regulations.
764e8326-507b-4c5d-a842-e33c88f53c09,"YOOBIC enables companies with a deskless workforce in retail, hospitality, manufacturing, warehousing, construction and more to empower their employees through digitally optimized communication, training and process management. The YOOBIC platform gives the deskless workforce all the tools they need to be happy and productive, in the palm of theirhands.Based in New York, London, Paris, Tel Aviv, Sao Paulo, and Milan, with more than 200 employees, YOOBIC is used by 150+ brands & retailers across the world including Kate Spade, Puma, Clarins, BurgerFi, Yankee Candle, Adore Me, Pixi Beauty, Lacoste, Peugeot, and Kenzo.Read More"
765d3142-a8d0-4f0b-b4a1-db5a0bb25a42,"WorkFusion is accelerating the world’s transition to more meaningful work with automation solutions powered by pre-trained ExpertBots, proprietary artificial intelligence technology, and advanced analytics, working together to automate a wide range of business processes. WorkFusion is headquartered in New York City with operations throughoutEurope and Asia.Read More"
7664904c-d2ac-4138-9724-e7060b940513,"Vezeeta is the digital healthcare platform in MEA that connects patients with healthcare providers and health services. Patients are able to search, compare, book and review the best doctors in Egypt, Saudi Arabia, Jordan, and Lebanon. It also provides innovative SaaS solutions to healthcare providers in the region. Vezeeta empowers millions ofpatients through data and the ability to better access healthcare in the region. With over 200,000 verified reviews, patients are able to search, compare, and book the best doctors in just 1 minute. Doctors also provide Patients with seamless healthcare experiences through our clinic management software.Read More"
76769b6b-05b2-479b-8f9c-45b69e2143c3,"MDLinking is an online global platform developed to address the healthcare professionals everyday needs: connect, communicate, educate, and perform."
7683f837-5878-4893-856f-e2de9788cf58,"St. Luke's Hospital is a modern and renowned hospital, with care in various specialties and a constant concern to improve the quality of its services."
76959f31-7b04-4ddb-84a9-5ea1f722a0a6,"Brex is all-in-one finance for growing businesses. It helps companies spend, save, and earn smarter—and take every dollar further—by doing more than a bank, bookkeeping, or reward program could ever do alone. After completing the Y Combinator accelerator program in 2017, Brex has grown to over 600 employees and raised over US$940 million in venturecapital.Read More"
76b383ca-5408-4405-a0a1-c816a686c0ac,AbleTo is a leading provider of virtual behavioral health care. Deep behavioral health insights and an integrated proprietary platform identifies and engages the right patients with the right support – when and how they want it. Their proven programs improve clinical outcomes and lower health care costs.AbleTo is committed to reach people withunmet behavioral health needs and eliminate barriers through virtual care. Their high-quality behavioral health care delivers results for their patients and their clients. AbleTo is proven to improve health outcomes and reduce medical costs with a program that earns high satisfaction scores from patients.Read More
76c1affd-b9aa-4b8d-9379-a5ca2de017a4,"Aware is a cloud intelligence platform that adopts the latest advancements in cognitive computing, artificial intelligence, and behavioral analytics to amplify enterprise value by monitoring the social graph. They harness the power of their platform’s insights into human behavior and interactivity to create great value for the enterprise. They haveonly built a fraction of what they imagined and now they are looking for incredibly talented people to help us achieve their aspirational vision.Read More"
76df49cb-ac37-4b24-8b09-778aa358e9b5,"Zwift is a provider of an interactive fitness platform used to transform monotonous solo indoor cycling and running workouts into dynamic and social adventures.Its platform connects users to physical indoor trainers so that cyclists can pedal inside while immersed in any number of virtual landscapes on a screen in front of them that enable usersto join in rides together with friends. Zwift uses gaming technology to bring the outdoor experience indoors, making at-home exercise fun, and engaging. It promotes social experience by connecting cyclists and runners in 3D computer-generated platform. Users of the Zwift platform interact, train, and compete together by wirelessly pairing a bike trainer or treadmill to the Zwift app, to power their in-game avatars.Zwift was launched in 2014 by Alarik Myrin, Eric Min, Jon Mayfield, and Scott Barger and is headquartered in Long Beach, California.Read More"
76e293db-d7d5-4986-93ba-014c22dfc519,"Scanwell Health is an FDA-cleared urine testing application.

Founded in 2018 by Stephen Chen, the company is headquartered in Los Angeles, California, United States."
76f6644c-7b86-40c2-b113-b6722384d4fd,"Jobber is an award-winning business management platform for small home service businesses. Unlike spreadsheets or pen and paper, Jobber keeps track of everything in one place and automates day-to-day operations, so small businesses can provide 5-star service at scale. Jobber’s 100,000+ home service professionals have served over 12 millionhouseholds in more than 47 countries. The company continually ranks as one of Canada’s fastest-growing and most innovative companies by Canadian Business and Macleans, The Globe and Mail, Fast Company, and Deloitte.Read More"
772cbfa8-823e-4bf1-b1e6-f83f67d00f83,"GoCardless is the global leader in recurring payments. GoCardless' global payments network and technology platform take the pain out of getting paid for businesses with recurring revenue. More than 40,000 businesses worldwide, from multinational corporations to SMBs, transact through GoCardless each month, and the business processes $10bn ofpayments each year. GoCardless now has four offices in the UK, France, Australia, and Germany.Read More"
773a1cf5-4ca2-4d48-a83f-3f59ccff3650,"The single best API for data and insight used to streamline customer acquisition and improve retention for insurance products.  Our clients (agencies, carriers, financial services providers) leverage our APIs to inject insights and data into their workflows, to increase conversions, and deliver killer Amazon-like customer journeys.Developer-first in our approach, it's the easy, secure way to access external data and custom algorithms that identify your best customer and ease the way.  Our suite of APIs covers 95% of the US (255m adults, 130m households, 99% properties (residential and commercial), 35m small businesses, and 40m new life events annually).  Machine learning analytics engine that consistently hones our predictive scores to deliver more results right at the point of quotesignals and scoring that streamline work flows and improve turn around time in traditional and embedded purchase pathways.Read More"
773db7a4-d7ec-45c9-9224-df493f6e816c,Novocardia is a cardiovascular care delivery.
7753a43c-bcc2-42ab-9164-de1dca87edbf,"Clear Labs harnesses the power of next-generation sequencing to simplify complex diagnostics for clinical and applied markets by creating a fully automated platform that brings together dna sequencing, robotics, and cloud-based analytics clear labs democratize genomics applications to deliver increased clarity."
7779eb2c-d328-4d29-b566-f8ab159953e9,Zig-Zag is a transport logistics management service.
7798fcce-82fd-4318-9987-676e6ec332c6,Safetest was created to meet the market demand for rapid and precise methods for early detection of infectious diseases.
77cb10c7-6512-49b8-b22a-2fb8be397584,"TransTRACK.ID provides data collection from fleet, driver and asset, gathered through GPS technology, sensors, and vehicle engine diagnostic, transmitted through cellular network, to track all vehicles from a central location and monitor driver behavior, proper vehicle use, fuel efficiency, works breaks and safety. TransTRACK.ID provides all in onesolution from Fleet Management System, Transportation  Management System, Vehicle Camera Solution, Vehicle Maintenance System, Driver Management System and Asset Management System to Fleet Consulting Services to provide tailored solutions across the fleet lifecycle to reduce costs, improve efficiency, enhance sustainability, and upgrade fleet policies to make the most effective use of fleet operation and maximize productivity.Read More"
77d16982-4f33-4647-b6f1-8b22deaf618c,"Human API is a real-time health data network that gives consumers a simple way to view and share their health data from everywhere - regardless of how or where that data was collected, processed, or stored. The company provides a single, secure connection to data from 90% of US hospitals, electronic medical records, pharmacies, and labs, along with300+ wearable devices and wellness apps. Consumers are in full control of what companies they share their health data with, and companies have one easy way to access fragmented health data sources.It was founded in 2013 and is based in San Mateo, California.Read More"
77e714c4-44c4-40be-97de-bf46a4080e72,"Consumer Transfer provides intelligent auto-dialer technology, and lead response tools tailored for the lead generation space.  Their platform is used by For-Profit schools, mortgage companies, Debt settlement companies, Insurance companies, and any business that generates or purchases leads."
77eb4e4b-1b3f-4221-be78-2734eae6b18d,"Reputation has changed the way companies improve their customer experience (CX) through customer feedback. Our platform translates vast amounts of solicited and unsolicited feedback data into insights that companies use to learn from and grow – including CX, Operations, and much more. We refer to this process as Reputation Experience Management, acategory we created.Thousands of global organizations rely on the patented algorithms behind Reputation Score X™ to provide a reliable index of brand performance in order to make targeted business improvements. We are backed by Bessemer Ventures and Kleiner Perkins and trusted by more than 250 partners, including Google, Facebook, Salesforce, J.D. Power, Amazon and Web.com. Visit reputation.com to learn more.Read More"
77ed4c29-7058-44ef-80dc-c52bf0d948de,"DoltHub is a software company that builds an open-source database called Dolt, a SQL database with native Git versioning. The company was founded in 2018 and is based in Santa Monica, California."
77f12f0a-22ba-4f74-acf8-1cb2b91a179f,IntMed Software creates intelligent solutions to support physicians and pharmacists to take care of people effectively.
77f31b88-0e3e-4ddf-ab33-5244ca8e5e12,All Day Kitchens focuses on building delivery-optimized kitchens. Its delivery-optimized kitchens and technology unlock delivery coverage with minimal upfront investment.
77f789c7-4ee3-4069-a889-938efca1f5ac,"Unique, fully interoperable and decentralized network designed by & for healthcare"
77fe64b7-5f67-4961-baa9-cf6c9ffb78e7,Kasada challenges the economics of leveraging automation when abusing applications and APIs.
7814d50c-2cfe-42bd-9c82-53129c2925ca,"ProtoLytic is a developer of decision support tools for medical cost management. Its decision support system uses statistical and clinical modeling to create a unique Treatment Plan for the patient based on evidence-based guidelines and the interdependencies between related diagnosis and patient demographic data. Currently, case managers andadjusters review all requests for services using their clinical expertise to evaluate need and appropriateness. The ProtoLytic system makes this process more efficient and allows the users to focus on anomalies rather than all requests. The system creates the Treatment Plan for pre-authorization, directs care to client-selected network providers, flags unnecessary utilization, and sets claim reserves.The company started in 1999 and is headquartered in Tampa, Florida.Read More"
78596fc8-63e6-4348-aaa2-0ccaa36dcca4,"Businesses from every walk of life use rewards to acquire, retain and thank customers but the current process is broken. Sending rewards, incentives and non-cash payouts is manual, expensive, time-consuming and error-prone. WeGift changes this. Operating in more than 30 countries, in 22 languages, 20 currencies, with over 700 brand partners, andhundreds of clients, like Perkbox, Sodexo, New Look and Halfords among others, WeGift’s cloud-based, open API solutions allow businesses to transfer value to consumers, in real-time and globally. Established in 2016, WeGift is backed by leading entrepreneurs and investors.Read More"
786f6706-3871-42e5-875a-b599fc96d8ab,
7897a148-7dfe-4849-a273-efe4cb8fbc6a,Karuna Labs Inc. creates digital therapeutics programs designed to address chronic pain through a combination of physical and cognitive retraining.
789f4a3b-b937-4e07-849c-05efffa8ad0a,"At Yembo, we are bringing a digital shopping experience to all home services (moving, insurance, painting, etc.). We are using software and computer vision based artificial intelligence to eliminate the super analog process - waiting for a trained estimator to visit your home to count furniture or measure your floors and walls."
78df0efb-1e81-4681-87d1-43d866000265,"PhishLabs is the leading provider of 24/7 cybersecurity services that protect against threats that exploit people. The company is trusted by top organizations worldwide, including 4 of the 5 largest U.S. financial institutions. PhishLabs combines proprietary technology, intelligence, and human expertise to rapidly detect, analyze, and stoptargeted cyberattacks before they impact organizations. Additionally, the company provides robust threat intelligence that strengthens existing cyber defenses and optimizes threat prevention. Leading organizations partner with PhishLabs to more effectively disrupt targeted cyberattacks, prevent data breaches, and reduce online fraud.Follow PhishLabs:  Twitter   |   http://www.twitter.com/phishlabsLinkedIn   |   http://www.linkedin.com/organization/phishlabsGoogle+   |   https://plus.google.com/+PhishlabsTeam/postsRead More"
78f3f18c-35c6-4e4c-9d8f-698b03f7f01f,"Bright.md is a developer of an AI-powered virtual-care platform designed to modernize direct-to-patient telehealth for healthcare systems. The company partners with premier healthcare organizations to offer SmartExam to more than 10 million patients who are seeking convenient urgent and primary care online, connecting them to their physicians via ahome computer or mobile device reducing visits, enabling patients to receive conveniently, high quality, asynchronous, online care from established and trusted health system providers.The company was founded in 2014 and is based in Portland, Oregon.Read More"
78f6af5f-32d8-46db-97df-42925311c974,"CTM are an IT services company. They provide IT consultancy, software, systems integration and outsourcing services to Small Medium Enterprises.Formed in July 2000 by Michael Povey, the company office is based in Manchester. They have worked hard to build a comprehensive team of highly skilled IT professionals to serve their customers. Workingacross all aspects of the development life cycle, these talented people rely on the proven methodologies, processes and procedures that they have developed and refined over the years as they have worked on projects of all sizes across every industry.CTM are a provider of effective and creative business solutions based on information technologies.CTM's purpose is to deliver client solutions as fast as the industry moves, which achieve tangible benefits for your business. It is their ability to combine technology with a business focus that distinguishes them from their competitors.Read More"
79383efd-f83d-408a-a2ea-fc48bab4df2b,Invafresh is a software company.
793bc670-e1b5-43a1-aa9a-5db9d6adae13,"Healthcare Data Solutions, LLC, a healthcare information services company."
7959fb66-e0c1-461b-b29d-389f7e5890c9,Lief is a discreet biosensing patch that measures your heart and breath.
795aeac2-c01f-49d7-80b5-cd91c2f66885,"Proformex is the leading inforce management platform offering data aggregation, analytics and portfolio monitoring for life insurance and annuities.

The company was founded in 2016 and headquartered in Cleveland, Ohio, United States."
79761b24-4458-4571-aafc-79282d2c22a2,"Cape Privacy is a secure, self-service platform for running AI predictions on encrypted data in Snowflake. Cape’s platform protects security and privacy by default using secure multiparty computation, which keeps data encrypted in-use. This means users can unlock powerful insights from highly confidential data that remains encrypted, providing amore precise understanding of market, customer, and product trends. Cape, Inc. is based in New York City and Halifax Canada, and is backed by Evolution Equity Partners, Tiger Global Management, boldstart ventures, Version One Ventures, Ridgeline Partners, Haystack, and Radical Ventures. Visit capeprivacy.com for more information.Read More"
797e7d22-4c4f-42b7-bc50-d83cdaf0cec7,"ToLife develops innovative technological solutions for the health industry.Founded in 2009, the company is today a reference in innovation and excellence. By guaranteeing the organization of urgent and emergency care, its performance stands out in the entrepreneurial field for the potential of growth and impact in society. From a structuredimplementation process, specialized team and best management practices, ToLife's business model offers a unique solution that integrates equipment, software and services, leading to innovation and agility to the technological management of health.Read More"
7980b71c-a2af-494b-a1b4-1e31791fb65c,"EBANX is an integrated international financial services company offering an end-to-end payment solution across the entire e-commerce transaction flow. It also helps international business to grow faster in LatAm offering a local payments experience for your customers. 'In 2015, The company received EY Entrepreneur of the Year Award, BestInternational CNP Program Award, and Endeavor “O Pulo do Gato” Award.EBANX was founded in February 2012 and is headquartered in Parana, Brazil.Read More"
7994c5e1-3b5a-4aaa-979f-cf675c0728df,"Healthy.io is a pioneer in turning the smartphone camera into a clinical grade medical device. Founded in 2013 by founder and CEO, Yonatan Adiri, it took us only three years to reach from idea to global revenues through successful clinical trials. Our first product, Dip.io, is the world’s first clinically approved home urinalysis kit. The producteffectively turns the smartphone into a clinical grade urinalysis device, enabling the layperson to conduct clinically required urine testing with a simple smartphone scan. Dip.io was followed by ACR - a second urinalysis test that lets people with diabetes or high blood pressure reliably test themselves at home for kidney disease. The product achieved 99% usability success and is being rolled out for large population screening in Europe, using digital technology to change the dynamics of chronic kidney disease prevention. Our second product family - Chronic wound monitoring - is an assessment tool to analyze chronic wounds over time and facilitate better care coordination.Read More"
79c1ec2c-5621-4fd1-b904-19686830f413,"Karius is a life sciences company focused on generating genomic insights for infectious diseases with a non-invasive Karius Test that helps clinicians make rapid, treatment decisions. By mapping each patient’s microbial landscape from a single blood draw, Karius moves closer to a vision of a world where infectious disease is no longer a majorthreat to human health. The Karius laboratory is CLIA-certified and CAP-accredited to perform high-complexity clinical laboratory testing.Read More"
79e38af7-e1e4-4992-a7a2-24742cf7ffdb,"Copper Labs is on a mission to create a more sustainable energy future by helping utilities take control of energy demand when it matters most to the grid. Copper, the company’s flagship wireless energy monitor, delivers real-time grid-edge intelligence and electric, gas and water usage data, with or without smart meters. These innovative newcapabilities empower utilities and ecosystem partners to engage targeted consumers and help manage energy demand, stabilize the grid and reduce the cost to serve energy. For more information, visit copperlabs.com.Read More"
